sec,name,line,banner,stmt_preview
18,product_space_component_sub,70001,"LATEX VERSION: If each component space is enlarged, then the product space is enlarged.","Theorem product_space_component_sub : forall I Xi Xi0:set, (forall i:set, i :e I -> space_family_set Xi0 i c= space_family_set Xi i) -> product_space I Xi0 c= product_space I Xi. let I Xi Xi0. assume Hsub: forall i:set, i :e I -> space_fami"
18,continuous_map_congr_on,70091,"LATEX VERSION: If f and g agree on X and f is continuous, then g is continuous.","Theorem continuous_map_congr_on : forall X Tx Y Ty f g:set, continuous_map X Tx Y Ty f -> function_on g X Y -> (forall x:set, x :e X -> apply_fun f x = apply_fun g x) -> continuous_map X Tx Y Ty g. let X Tx Y Ty f g. assume Hf: continuous_m"
18,homeomorphism_continuous,70631,LATEX VERSION: A homeomorphism is continuous.,"Theorem homeomorphism_continuous : forall X Tx Y Ty f:set, homeomorphism X Tx Y Ty f -> continuous_map X Tx Y Ty f. let X Tx Y Ty f. assume H: homeomorphism X Tx Y Ty f. exact (andEL (continuous_map X Tx Y Ty f) (exists g:set, continuous_ma"
18,homeomorphism_inverse_package,70644,LATEX VERSION: A homeomorphism has a continuous inverse.,"Theorem homeomorphism_inverse_package : forall X Tx Y Ty f:set, homeomorphism X Tx Y Ty f -> exists g:set, continuous_map Y Ty X Tx g /\ (forall x:set, x :e X -> apply_fun g (apply_fun f x) = x) /\ (forall y:set, y :e Y -> apply_fun f (appl"
18,homeomorphism_topology_left,70660,LATEX VERSION: A homeomorphism is defined between topological spaces.,"Theorem homeomorphism_topology_left : forall X Tx Y Ty f:set, homeomorphism X Tx Y Ty f -> topology_on X Tx. let X Tx Y Ty f. assume Hhom: homeomorphism X Tx Y Ty f. exact (continuous_map_topology_dom X Tx Y Ty f (homeomorphism_continuous X"
18,homeomorphism_topology_right,70669,LATEX VERSION: A homeomorphism is defined between topological spaces.,"Theorem homeomorphism_topology_right : forall X Tx Y Ty f:set, homeomorphism X Tx Y Ty f -> topology_on Y Ty. let X Tx Y Ty f. assume Hhom: homeomorphism X Tx Y Ty f. exact (continuous_map_topology_cod X Tx Y Ty f (homeomorphism_continuous "
18,continuous_on_subspace,75018,LATEX VERSION: Restricting a continuous map to a subspace remains continuous.,"Theorem continuous_on_subspace : forall X Tx Y Ty f A:set, topology_on X Tx -> A c= X -> continuous_map X Tx Y Ty f -> continuous_map A (subspace_topology X Tx A) Y Ty f. let X Tx Y Ty f A. assume HTx: topology_on X Tx. assume HA: A c= X. a"
18,homeomorphism_inverse_continuous,75116,LATEX VERSION: The inverse of a homeomorphism is continuous.,"Theorem homeomorphism_inverse_continuous : forall X Tx Y Ty f:set, homeomorphism X Tx Y Ty f -> exists g:set, continuous_map Y Ty X Tx g /\ (forall x:set, x :e X -> apply_fun g (apply_fun f x) = x) /\ (forall y:set, y :e Y -> apply_fun f (a"
18,homeomorphism_inverse_is_homeomorphism,75136,LATEX VERSION: If f is a homeomorphism then its inverse g is a homeomorphism.,"Theorem homeomorphism_inverse_is_homeomorphism : forall X Tx Y Ty f:set, homeomorphism X Tx Y Ty f -> exists g:set, homeomorphism Y Ty X Tx g. let X Tx Y Ty f. assume Hhom: homeomorphism X Tx Y Ty f. claim Hfcont: continuous_map X Tx Y Ty f"
18,homeomorphism_compose,75195,LATEX VERSION: Homeomorphisms are closed under composition.,"Theorem homeomorphism_compose : forall X Tx Y Ty Z Tz f g:set, homeomorphism X Tx Y Ty f -> homeomorphism Y Ty Z Tz g -> homeomorphism X Tx Z Tz (compose_fun X f g). let X Tx Y Ty Z Tz f g. assume Hhomf: homeomorphism X Tx Y Ty f. assume Hh"
18,subspace_union_of_opens,75586,"LATEX VERSION: From the local formulation of continuity preceding Theorem 18.3, inverse images can be checked locally on a cover, and unions","Theorem subspace_union_of_opens : forall X Tx A B U V:set, topology_on X Tx -> A :e Tx -> B :e Tx -> A :/\: B = Empty -> U :e subspace_topology X Tx A -> V :e subspace_topology X Tx B -> (U :\/: V) :e subspace_topology X Tx (A :\/: B). let "
18,pasting_lemma_total_functional,75672,"LATEX VERSION: From Theorem 18.3, if f and g are continuous on the pieces and agree on the overlap, the combined map h is continuous on the ","Theorem pasting_lemma_total_functional : forall X A B Y Tx Ty f g:set, topology_on X Tx -> A :e Tx -> B :e Tx -> A :/\: B = Empty -> graph_domain_subset f A -> graph_domain_subset g B -> functional_graph f -> functional_graph g -> continuou"
18,pasting_lemma_total_functional_imp,75770,"LATEX VERSION: Theorem 18.3 also holds if A and B are open sets in X, as a special case of the local formulation of continuity.","Theorem pasting_lemma_total_functional_imp : forall X A B Y Tx Ty f g:set, topology_on X Tx -> A :e Tx -> B :e Tx -> A :/\: B = Empty -> graph_domain_subset f A -> graph_domain_subset g B -> functional_graph f -> functional_graph g -> conti"
18,pasting_lemma,75800,"LATEX VERSION: Let X=A∪B, where A and B are closed in X. Let f:A→Y and g:B→Y be continuous. If f=g on A∩B, then the combined map h:X→Y defin","Theorem pasting_lemma : forall X A B Y Tx Ty f g:set, topology_on X Tx -> closed_in X Tx A -> closed_in X Tx B -> A :\/: B = X -> continuous_map A (subspace_topology X Tx A) Y Ty f -> continuous_map B (subspace_topology X Tx B) Y Ty g -> (f"
18,maps_into_products_axiom,76251,"LATEX VERSION: Theorem 18.4 says f:A→X x Y given by f(a)=(f1(a),f2(a)) is continuous iff f1 and f2 are continuous.","Theorem maps_into_products_axiom : forall A Ta X Tx Y Ty f g:set, continuous_map A Ta X Tx f -> continuous_map A Ta Y Ty g -> continuous_map A Ta (setprod X Y) (product_topology X Tx Y Ty) (pair_map A f g). let A Ta X Tx Y Ty f g. assume Hf"
18,maps_into_products,76370,"LATEX VERSION: Theorem 18.4, direction: if the coordinate maps f1 and f2 are continuous, then (f1,f2) is continuous.","Theorem maps_into_products : forall A Ta X Tx Y Ty f g:set, continuous_map A Ta X Tx f -> continuous_map A Ta Y Ty g -> continuous_map A Ta (setprod X Y) (product_topology X Tx Y Ty) (pair_map A f g). let A Ta X Tx Y Ty f g. assume Hf: cont"
19,product_component_def,34316,Helper: unfold product_component and product_component_topology,"Theorem product_component_def : forall Xi i:set, product_component Xi i = (apply_fun Xi i) 0. let Xi i. prove product_component Xi i = (apply_fun Xi i) 0. reflexivity. Qed. "
19,product_component_topology_def,34324,"LATEX VERSION: The component topology accessor returns the second coordinate of the pair (X_i,T_i).","Theorem product_component_topology_def : forall Xi i:set, product_component_topology Xi i = (apply_fun Xi i) 1. let Xi i. prove product_component_topology Xi i = (apply_fun Xi i) 1. reflexivity. Qed. "
19,space_family_set_eq_product_component,34370,LATEX VERSION: The space-family carrier accessor agrees with product_component.,"Theorem space_family_set_eq_product_component : forall Xi i:set, space_family_set Xi i = product_component Xi i. let Xi i. reflexivity. Qed. "
19,space_family_topology_eq_product_component_topology,34377,LATEX VERSION: The space-family topology accessor agrees with product_component_topology.,"Theorem space_family_topology_eq_product_component_topology : forall Xi i:set, space_family_topology Xi i = product_component_topology Xi i. let Xi i. reflexivity. Qed. "
19,product_space_graphI,34553,"LATEX VERSION: Given a family g with g(i)∈X_i, the graph i↦g(i) is a point of the cartesian product ∏X_i.","Theorem product_space_graphI : forall I Xi:set, forall g:set->set, (forall i:set, i :e I -> g i :e space_family_set Xi i) -> graph I g :e product_space I Xi. let I Xi g. assume HgXi: forall i:set, i :e I -> g i :e space_family_set Xi i. pro"
19,box_basis_coord_set_in_basis,34652,helper: a box basic set from coordinate opens lies in box_basis,"Theorem box_basis_coord_set_in_basis : forall I Xi:set, forall Ufun:set->set, (forall i:set, i :e I -> Ufun i :e space_family_topology Xi i) -> {f :e product_space I Xi | forall i:set, i :e I -> apply_fun f i :e Ufun i} :e box_basis I Xi. l"
19,projection_maps_continuous,76478,"LATEX VERSION: In the proof of Theorem 18.4, the projections pi1 and pi2 are continuous and pi1^{-1}(U)=U x Y, pi2^{-1}(V)=X x V.","Theorem projection_maps_continuous : forall X Tx Y Ty:set, topology_on X Tx -> topology_on Y Ty -> continuous_map (setprod X Y) (product_topology X Tx Y Ty) X Tx (projection_map1 X Y) /\ continuous_map (setprod X Y) (product_topology X Tx Y"
19,maps_into_products_converse,76558,"LATEX VERSION: If h : A -> X×Y is continuous, then each coordinate projection composed with h is continuous.","Theorem maps_into_products_converse : forall A Ta X Tx Y Ty h:set, topology_on X Tx -> topology_on Y Ty -> continuous_map A Ta (setprod X Y) (product_topology X Tx Y Ty) h -> continuous_map A Ta X Tx (compose_fun A h (projection_map1 X Y)) "
19,maps_into_products_coords_imp,76589,"LATEX VERSION: If h maps A into X×Y and the coordinate compositions are continuous, then h is continuous.","Theorem maps_into_products_coords_imp : forall A Ta X Tx Y Ty h:set, topology_on X Tx -> topology_on Y Ty -> function_on h A (setprod X Y) -> continuous_map A Ta X Tx (compose_fun A h (projection_map1 X Y)) -> continuous_map A Ta Y Ty (comp"
19,maps_into_products_iff_coords,76711,LATEX VERSION: A map h : A -> X×Y is continuous iff each projection composed with h is continuous.,"Theorem maps_into_products_iff_coords : forall A Ta X Tx Y Ty h:set, topology_on X Tx -> topology_on Y Ty -> function_on h A (setprod X Y) -> (continuous_map A Ta (setprod X Y) (product_topology X Tx Y Ty) h <-> (continuous_map A Ta X Tx (c"
19,projections_are_continuous,76739,LATEX VERSION: Projections from a product are continuous.,"Theorem projections_are_continuous : forall X Tx Y Ty:set, topology_on X Tx -> topology_on Y Ty -> continuous_map (setprod X Y) (product_topology X Tx Y Ty) X Tx (projection_map1 X Y) /\ continuous_map (setprod X Y) (product_topology X Tx Y"
19,product_topology_universal,76753,LATEX VERSION: The product topology is the coarsest topology on X×Y making the projections continuous.,"Theorem product_topology_universal : forall X Tx Y Ty:set, topology_on X Tx -> topology_on Y Ty -> exists Tprod:set, topology_on (setprod X Y) Tprod /\ continuous_map (setprod X Y) Tprod X Tx (projection_map1 X Y) /\ continuous_map (setprod"
19,product_topology_coarsest,76807,LATEX VERSION: Any topology on X×Y making the projections continuous contains the product topology.,"Theorem product_topology_coarsest : forall X Tx Y Ty Tprod:set, topology_on X Tx -> topology_on Y Ty -> topology_on (setprod X Y) Tprod -> continuous_map (setprod X Y) Tprod X Tx (projection_map1 X Y) -> continuous_map (setprod X Y) Tprod Y"
19,box_basis_is_basis_on,87285,LATEX VERSION: §19 box topology: basic open sets are products Π U_i where each U_i is open in X_i; these form a basis.,"Theorem box_basis_is_basis_on : forall I Xi:set, (forall i:set, i :e I -> topology_on (space_family_set Xi i) (space_family_topology Xi i)) -> basis_on (product_space I Xi) (box_basis I Xi). let I Xi. assume HcompTop: forall i:set, i :e I -"
19,box_topology_is_topology_on,87601,LATEX VERSION: §19: the topology generated by the box basis is called the box topology on the product.,"Theorem box_topology_is_topology_on : forall I Xi:set, (forall i:set, i :e I -> topology_on (space_family_set Xi i) (space_family_topology Xi i)) -> topology_on (product_space I Xi) (box_topology I Xi). let I Xi. assume HcompTop: forall i:s"
19,Romega_singleton_map_continuous_prod,89672,"LATEX VERSION: The coordinate-inclusion map r ↦ (r,0,0,...) is continuous in the product topology.",Theorem Romega_singleton_map_continuous_prod : continuous_map R R_standard_topology R_omega_space R_omega_product_topology Romega_singleton_map. prove continuous_map R R_standard_topology R_omega_space R_omega_product_topology Romega_single
19,Romega_extend_map_continuous_in_Romega_product,90210,LATEX VERSION: The extension map is continuous for the product topology on R^omega.,"Theorem Romega_extend_map_continuous_in_Romega_product : forall k:set, k :e omega -> continuous_map (setprod (Romega_tilde k) R) (product_topology (Romega_tilde k) (subspace_topology R_omega_space R_omega_product_topology (Romega_tilde k)) "
19,Romega_extend_map_continuous_to_Romega_tilde_succ,90784,LATEX VERSION: The extension map is continuous into R~(k+1) with the subspace topology.,"Theorem Romega_extend_map_continuous_to_Romega_tilde_succ : forall k:set, k :e omega -> continuous_map (setprod (Romega_tilde k) R) (product_topology (Romega_tilde k) (subspace_topology R_omega_space R_omega_product_topology (Romega_tilde k"
19,Romega_product_subbasis_on,90924,LATEX VERSION: Cylinder sets determined by one coordinate and an open set in R form a subbasis for the product topology on R^omega.,Theorem Romega_product_subbasis_on : subbasis_on R_omega_space (product_subbasis_full omega (const_space_family omega R R_standard_topology)). prove subbasis_on R_omega_space (product_subbasis_full omega (const_space_family omega R R_standa
19,Romega_coord_map_continuous_in_Romega_product,91028,LATEX VERSION: Each coordinate projection pi_i : R^omega -> R is continuous for the product topology.,"Theorem Romega_coord_map_continuous_in_Romega_product : forall i:set, i :e omega -> continuous_map R_omega_space R_omega_product_topology R R_standard_topology (Romega_coord_map i). let i. assume Hi: i :e omega. prove continuous_map R_omega"
19,Romega_coord_map_continuous_in_Romega_box,91149,"LATEX VERSION: Each coordinate projection pi_i is continuous for the box topology, since the box topology is finer than the product topology","Theorem Romega_coord_map_continuous_in_Romega_box : forall i:set, i :e omega -> continuous_map R_omega_space R_omega_box_topology R R_standard_topology (Romega_coord_map i). let i. assume Hi: i :e omega. prove continuous_map R_omega_space R"
19,Romega_restrict_map_continuous_in_Romega_product,91208,LATEX VERSION: The truncation map f ↦ f|_k is continuous for the product topology on R^omega.,"Theorem Romega_restrict_map_continuous_in_Romega_product : forall k:set, k :e omega -> continuous_map R_omega_space R_omega_product_topology R_omega_space R_omega_product_topology (Romega_restrict_map k). let k. assume HkO: k :e omega. set "
19,Romega_split_map_continuous,91492,LATEX VERSION: The identification R~(k+1) ≅ R~(k)×R is a homeomorphism; in particular the split map is continuous.,"Theorem Romega_split_map_continuous : forall k:set, k :e omega -> continuous_map (Romega_tilde (ordsucc k)) (subspace_topology R_omega_space R_omega_product_topology (Romega_tilde (ordsucc k))) (setprod (Romega_tilde k) R) (product_topology"
19,Romega_tilde_succ_homeomorphism,91777,LATEX VERSION: The extension map gives a homeomorphism R~(k) x R -> R~(k+1).,"Theorem Romega_tilde_succ_homeomorphism : forall k:set, k :e omega -> homeomorphism (setprod (Romega_tilde k) R) (product_topology (Romega_tilde k) (subspace_topology R_omega_space R_omega_product_topology (Romega_tilde k)) R R_standard_top"
19,Romega_product_cylinder_open,92254,"LATEX VERSION: Each cylinder pi_i^{-1}(U) is a subbasis element, hence open in the product topology.","Theorem Romega_product_cylinder_open : forall i U:set, i :e omega -> U :e space_family_topology (const_space_family omega R R_standard_topology) i -> product_cylinder omega (const_space_family omega R R_standard_topology) i U :e R_omega_pro"
19,Romega_tilde_subspace_box_subspace_product,92520,LATEX VERSION: Restricting the box topology to R^n yields the same opens as in the product topology.,"Theorem Romega_tilde_subspace_box_subspace_product : forall n:set, n :e omega -> subspace_topology R_omega_space R_omega_box_topology (Romega_tilde n) c= subspace_topology R_omega_space R_omega_product_topology (Romega_tilde n). let n. assu"
19,Romega_tilde_subspace_box_eq_product,92593,"LATEX VERSION: Since each inclusion holds, we obtain equality of the induced topologies on R^n.","Theorem Romega_tilde_subspace_box_eq_product : forall n:set, n :e omega -> subspace_topology R_omega_space R_omega_box_topology (Romega_tilde n) = subspace_topology R_omega_space R_omega_product_topology (Romega_tilde n). let n. assume HnO:"
19,Romega_infty_closed_in_Romega_box_topology,92605,LATEX VERSION: A sequence with infinitely many nonzero coordinates has a box neighborhood forcing infinitely many coordinates to stay nonzer,Theorem Romega_infty_closed_in_Romega_box_topology : closed_in R_omega_space R_omega_box_topology Romega_infty. prove closed_in R_omega_space R_omega_box_topology Romega_infty. set Xi := const_space_family omega R R_standard_topology. set X
19,Romega_infty_meets_product_basis,92881,LATEX VERSION: Any basic open neighborhood in the product topology contains a point of R^infty by truncating outside finitely many constrain,"Theorem Romega_infty_meets_product_basis : forall b x:set, b :e basis_of_subbasis R_omega_space (product_subbasis_full omega (const_space_family omega R R_standard_topology)) -> x :e b -> b :/\: Romega_infty <> Empty. let b x. assume Hb: b "
19,Romega_tilde0_singletons_dense_in_subspace,93263,LATEX VERSION: Any basic neighborhood of a point in R^0~ meets the set of singleton sequences.,Theorem Romega_tilde0_singletons_dense_in_subspace : closure_of (Romega_tilde 0) (subspace_topology R_omega_space R_omega_product_topology (Romega_tilde 0)) (image_of Romega_singleton_map R) = Romega_tilde 0. prove closure_of (Romega_tilde 
